"data_sprawdzenia","nazwa kanalu","url kanalu","liczba subskrybentow","suma wyswietlen filmow, które ukazaly się na kanale w osatnim tygodniu","suma wyswietlen filmow, które ukazaly się na kanale w osatnim miesiacu"
"2022-01-20","Człowiek Absurdalny","https://www.youtube.com/channel/UC-u36cIdIklImAj7f6mfmEQ","237418","90414","470361"
"2022-01-20","Mocni w Duchu","https://www.youtube.com/channel/UC9BaRiZ_E9_o2_sxwDqn5dg","237402","84119","554747"
"2022-01-20","Basia Kaszuba","https://www.youtube.com/channel/UCAoY_0b-5fXZk2obbjkbSZw","237402","43967","314152"
"2022-01-20","Heroosek!","https://www.youtube.com/channel/UCnHMirIxQFgQHlMvXxU609Q","237402","563","142494"
"2022-01-20","Mendi","https://www.youtube.com/channel/UCm0QYX-zL-sTVfbtFm6YxgQ","236460","109866","774780"
"2022-01-20","Kryminatorium - podcast kryminalny","https://www.youtube.com/channel/UCvR7rN8Q_SZxE7rVFOMsgVA","236067","59196","506696"
"2022-01-20","x-kom","https://www.youtube.com/channel/UCmsxFRm1zRgueucG2Pc9Kzg","235552","33053","890509"
"2022-01-20","SzajBajk","https://www.youtube.com/channel/UCj_XEf7oed3iSWHbUCWsgGw","235544","31829","56007"
"2022-01-20","Phil Konieczny","https://www.youtube.com/channel/UCQpBmjL9kJ768fty4tbqa6Q","235544","0","461507"
"2022-01-20","Patryk Mikiciuk","https://www.youtube.com/channel/UCQ1xVJRO5nJAqNGHnsa47bg","235152","267021","1409881"
"2022-01-20","Sylwia Gaczorek","https://www.youtube.com/channel/UCw25GayY8T2OAZQEjsIr_Sg","234599","0","58380"
"2022-01-20","Fuzionek","https://www.youtube.com/channel/UCndClno3TI49jtrONyUsJEg","234583","2364","2364"
"2022-01-20","TLC Polska","https://www.youtube.com/channel/UCsWfJ0-pFgb1RJNMbWOngBA","234183","4305","48341"
"2022-01-20","Magdalena Pieczonka","https://www.youtube.com/channel/UCCAgcJaJa75V9-7NkBym4eg","233559","24675","24675"
"2022-01-20","123 GO LIKE! Polish","https://www.youtube.com/channel/UC0Q1q0s5_hriBbFzK8wHaLg","233549","142601","1126349"
"2022-01-20","ING Polska","https://www.youtube.com/channel/UCTcL7-enpBwGlUppbES3arQ","232473","0","56288"
"2022-01-20","Jajuu","https://www.youtube.com/channel/UCivLr10NNKlEu8_sKMFIDLA","232473","23345","168482"
"2022-01-20","Orchideli Cake Decorating Tutorials","https://www.youtube.com/channel/UCXZRo0TKKPgWrMSCAL03siw","232468","0","162209"
"2022-01-20","motobanda","https://www.youtube.com/channel/UCWqpg9_4ZDvbRXtI8QESIFQ","231545","25577","135648"
"2022-01-20","Kabaret Malina","https://www.youtube.com/channel/UCWT2TEhbENQU4TB1NWUxPyw","231464","0","751408"
"2022-01-20","Aviiler","https://www.youtube.com/channel/UCWPZTq5OA0fA4LUs4ESv7sw","231404","51680","406033"
"2022-01-20","Henia Foks","https://www.youtube.com/channel/UCcM5PZhDPAizARv79hYq4yA","231004","70618","412779"
"2022-01-20","LisekHD","https://www.youtube.com/channel/UCYKha2tWZtpVdE1PZfRtoOA","230472","124966","462773"
"2022-01-20","mahonek","https://www.youtube.com/channel/UCBoPjQvR6gcYIDi231yGSdw","230425","0","91457"
"2022-01-20","Damian Olszewski - Praktycznie o pieniądzach","https://www.youtube.com/channel/UCwKvys5yPdbGrotJHA_B3DQ","229109","699835","2638757"
"2022-01-20","SharikanVR","https://www.youtube.com/channel/UCHmYIrUDshV9_gUl_u_nEKg","229098","65514","653789"
"2022-01-20","LifeStylePolska","https://www.youtube.com/channel/UCg4kG-lHUhEmPW5XS7V6XAg","228588","0","12916"
"2022-01-20","Ku Bogu","https://www.youtube.com/channel/UCL0WiIwugwTXU5YBFvatbNg","227588","59083","254668"
"2022-01-20","TheUrhara36","https://www.youtube.com/channel/UCLi7mpilaxYgja1u_pu8wQw","227573","22417","131866"
"2022-01-20","Silverowe Myśli","https://www.youtube.com/channel/UC7Y_yza0WzGa1YXm46DWNPQ","226508","7132","34852"
"2022-01-20","Bulioners","https://www.youtube.com/channel/UCx4f63-0S-Og4yeLsp5C2Eg","226504","16073","86576"
"2022-01-20","Sajmon","https://www.youtube.com/channel/UC4uJnn7jDHyQ8O_MUcD4SnQ","226098","65496","724054"
"2022-01-20","MrKryha","https://www.youtube.com/channel/UC_d2DbGUCL9QdloDq3YQmZw","226095","442974","4758659"
"2022-01-20","Corle1","https://www.youtube.com/channel/UCmJg52tfMUBPgRsRHeFpG5Q","225424","135216","527621"
"2022-01-20","Alexxis Ola","https://www.youtube.com/channel/UC4iZGD3Qc_SOnZeDhaNSW9Q","224545","0","73989"
"2022-01-20","Jak TO robić?","https://www.youtube.com/channel/UCJhQP15JvyP1biQVzHe73gg","224404","0","14014"
"2022-01-20","HOP","https://www.youtube.com/channel/UCZWExObOYnj5Y5g8rWSJ7vA","224404","0","309630"
"2022-01-20","Michał Jesionowski","https://www.youtube.com/channel/UC538hl_3VNNbR9VFNeWWUkQ","224020","102533","819183"
"2022-01-20","Allegro","https://www.youtube.com/channel/UCKI3iYa4A86oD2R01Njr4oA","223488","0","0"
"2022-01-20","TechLipton","https://www.youtube.com/channel/UC5yINQup0pg6kf3fQ3RDvWw","222560","74219","366942"
"2022-01-20","vRq","https://www.youtube.com/channel/UCQosdnslzESmYkOhiqKHXKw","222560","69394","450187"
"2022-01-20","Agasava","https://www.youtube.com/channel/UC_EBtPy6TXapzHZIYfDkQHg","222560","44147","271749"
"2022-01-20","Footgol TV","https://www.youtube.com/channel/UCgATrildwTcSQutO7-k30LQ","221599","0","0"
"2022-01-20","Olchus Miraculous","https://www.youtube.com/channel/UCy2z-nwB39TORwHZw9rXyDw","221583","58921","330901"
"2022-01-20","VideoTesty","https://www.youtube.com/channel/UCDkY9dx_ilN3tUlBhaWJLMw","221583","10408","99546"
"2022-01-20","Bartek Szemraj","https://www.youtube.com/channel/UCvRhY-GuNPU02pMsh2ejl9w","221583","14421","97368"
"2022-01-20","VAPETECHPOLAND","https://www.youtube.com/channel/UCnWI20NKgDWEiaEzYdF4-Ew","220552","12016","45810"
"2022-01-20","Terysa","https://www.youtube.com/channel/UCcM0EISrPSaeds_23cLPpIQ","220552","0","0"
"2022-01-20","Codziennie fit","https://www.youtube.com/channel/UC2dGwhyEDn4SYAngaOIL9pw","219459","28863","167072"
"2022-01-20","IrytujacyHistoryk","https://www.youtube.com/channel/UCn9hOxISLLpZaCAf_A0U3Bw","218463","0","488694"
"2022-01-20","WujekRada","https://www.youtube.com/channel/UCjzUAYp3_QQQ4BrjmLeGcNQ","218463","0","83869"
"2022-01-20","MISS AGA GRA","https://www.youtube.com/channel/UCCNRT8Oq-Nv5a3QKbE9RwSQ","218124","0","68880"
"2022-01-20","Krystian Bończyk","https://www.youtube.com/channel/UCcL3CVt83TdtgMDZDuz38hg","217442","0","0"
"2022-01-20","Łydka Grubasa","https://www.youtube.com/channel/UCQNKwa6vW__pkYujtRdLHHw","216520","0","50242"
"2022-01-20","MrAdamo15","https://www.youtube.com/channel/UC37ZaTCaUKvY5vprulvuxvw","216507","104929","602973"
"2022-01-20","Sasha The Owner","https://www.youtube.com/channel/UC83k7LzGTlRK4ek6BMZBa-w","216120","37729","579989"
"2022-01-20","Patrycja Mołczanow","https://www.youtube.com/channel/UCmEj0yPUPwb-fpt2nqMHPWw","216120","0","497426"
"2022-01-20","Koneko","https://www.youtube.com/channel/UCQytfde2Z3rn1HCR4b-BqGw","215577","0","0"
"2022-01-20","namzalezy.pl","https://www.youtube.com/channel/UC7jDnr-ZAjQ94lf46eTcTAQ","215535","314278","1352171"
"2022-01-20","110%","https://www.youtube.com/channel/UC9vjztwtpiChpBDMsB793ng","214880","0","20828"
"2022-01-20","Opolanka Kasia w Kuchni","https://www.youtube.com/channel/UCemGQe8UvxQTa5AVYgKEpzg","214583","6893","34288"
"2022-01-20","Gromeeofficial","https://www.youtube.com/channel/UCxOnKb_kOvX4xj6ts_ATeFg","214569","0","0"
"2022-01-20","League of Legends - Polska","https://www.youtube.com/channel/UC6yuFHuoNYgYABOHYbwQk4w","214531","819","104395"
"2022-01-20","Ola Żelazo","https://www.youtube.com/channel/UCiOxbbkbhn2wXPo0zIrc1mA","214183","11133","64269"
"2022-01-20","Panda Gaming","https://www.youtube.com/channel/UCpcuN4m4C69XMzGd8QypFYg","213501","19403","92549"
"2022-01-20","Michał Kanclerz TrenerTV","https://www.youtube.com/channel/UCrFdHFadpJLLYWS1kctM_pw","213501","21884","156424"
"2022-01-20","Sfilmowani","https://www.youtube.com/channel/UC1DrGABDv7XXG-qoZQktqkQ","213501","28544","307403"
"2022-01-20","Projekt Natura","https://www.youtube.com/channel/UCNLjn8aCPtoIyx9v81vAkCQ","213500","0","0"
"2022-01-20","DEJW Official","https://www.youtube.com/channel/UCD1tsZGW4t_DHEpySPapsFw","212469","0","0"
"2022-01-20","GDZIE BĄDŹ","https://www.youtube.com/channel/UCgU8V4vSeu6zLO4ukOK3gmQ","212432","0","52106"
"2022-01-20","Macioch Minecraft","https://www.youtube.com/channel/UCka3-qkWmcq_vJpS5yr7DPg","212432","14034","151449"
"2022-01-20","Radex","https://www.youtube.com/channel/UCKq4kkwM4jZJkgJSe1csyzQ","212419","0","0"
"2022-01-20","Factories in Poland","https://www.youtube.com/channel/UCzP_5Albvh2twF7b5iTU1FQ","211465","0","125767"
"2022-01-20","Kartofliska","https://www.youtube.com/channel/UC1Kw8fs6W-cVBGRKLymYRow","211465","35919","88724"
"2022-01-20","House Of Makeup Małgorzata Smelcerz","https://www.youtube.com/channel/UCCtm0Do1EmPV5vw5k_dF6oQ","211422","59325","213260"
"2022-01-20","LANDRI","https://www.youtube.com/channel/UCqdIxpMKqzUu0xLjEUUVeJQ","211407","222369","1275514"
"2022-01-20","Daily Parody Video","https://www.youtube.com/channel/UCPePy19mctka2nIa2v3wL7g","210505","2192","118291"
"2022-01-20","Oliwia Szymańska","https://www.youtube.com/channel/UCaaDkSWTydvpBuK4M7bHG-Q","210481","12445","133786"
"2022-01-20","xMikalox","https://www.youtube.com/channel/UCi85EjkNj3_YIQIL7_xqgIQ","210477","7260","60317"
"2022-01-20","SBM Starter","https://www.youtube.com/channel/UC_q3K0TwaXJ8EcGRYjbNW5A","210081","0","536710"
"2022-01-20","lamakeupebella","https://www.youtube.com/channel/UCjIi4LDVJ2z1EW5TX2TaTaw","209567","0","165828"
"2022-01-20","Profcio","https://www.youtube.com/channel/UCSiLftr7u9PawPCQBb8Fapg","209556","65015","451557"
"2022-01-20","Tech Box","https://www.youtube.com/channel/UCHyUjwlU8O3r-5WZKgDSA0g","209525","70403","127700"
"2022-01-20","HRejterzy","https://www.youtube.com/channel/UCpPndhUatYo4NLn3fleQ2Fw","209525","0","453434"
"2022-01-20","Bartek Tabor","https://www.youtube.com/channel/UCgj7ABCpVtojZLwdgRtsG7g","208599","0","22339"
"2022-01-20","Krzysiek","https://www.youtube.com/channel/UCJ-rnqv8Sz-E3vCa7KWdxQQ","208599","38207","100961"
"2022-01-20","Wac Toja","https://www.youtube.com/channel/UCz8A2qx-lTPr9OBg6ydrJdA","208582","2443","4955"
"2022-01-20","MishON","https://www.youtube.com/channel/UCt_qB5uaV0fBh54yqWBZ4mA","207537","7672","224026"
"2022-01-20","Damian Kordas","https://www.youtube.com/channel/UCfuc7hEdcNJG8xWV3jMBpdw","207516","0","0"
"2022-01-20","lilajanowska","https://www.youtube.com/channel/UCKNOEUPDezGLslIAjv_e0Gw","207144","0","0"
"2022-01-20","CAMEY RECORDS","https://www.youtube.com/channel/UC1THPU0fNNkP0MXkiyfY7nQ","206459","0","887604"
"2022-01-20","Jarek M","https://www.youtube.com/channel/UCIJLGsn_Iz3mOIhpLCRF0Sg","206459","7451","58472"
"2022-01-20","GAMING MOMENTSwithRAPTURE","https://www.youtube.com/channel/UCWAEdHk3B9Wlcz8-OrVXutw","206459","44057","179075"
"2022-01-20","Kuba Wolski","https://www.youtube.com/channel/UCG0J1U8GFVxCVQ_197zoyUw","206451","0","7184"
"2022-01-20","Maxplaier","https://www.youtube.com/channel/UCPG1NiiZwqZHCIhy3lRgeGg","205417","41633","335873"
"2022-01-20","Zakreble","https://www.youtube.com/channel/UCYNOi5XavU5MnxTYmpI6Fvw","205417","2274","19096"
"2022-01-20","BadzmyPowazni","https://www.youtube.com/channel/UCBXW6jdeY_7zknBFDf8a-zA","205417","0","664262"
"2022-01-20","Noobek","https://www.youtube.com/channel/UCPGmP40kfNHyYmB-hTE_H8w","204515","34967","143964"
"2022-01-20","Julshi","https://www.youtube.com/channel/UCmlWnUzDhREeXgpSHCf4Ybw","204477","0","0"
"2022-01-20","Drift Patriot - Paweł Grosz","https://www.youtube.com/channel/UCIFnku4I98SK6kh3RvNkjnw","204448","0","60311"
"2022-01-20","Skrimi","https://www.youtube.com/channel/UCiJ9cC9-PE6AmcVgdglTQcg","204115","632496","3708433"
"2022-01-20","WooHoo WHOA Poland","https://www.youtube.com/channel/UCUHBrQSjNnxzmUdfCXtFp6Q","204048","89466","1045546"
"2022-01-20","TvFilmy","https://www.youtube.com/channel/UCc5tRa0svbXzKJUk40ow24Q","203124","173157","817160"
"2022-01-20","Malti","https://www.youtube.com/channel/UCUuT6PQVS6nwLurbCDm9kbw","203110","0","319337"
"2022-01-20","KuchniaKwasiora KK","https://www.youtube.com/channel/UCUBv6IPHJnyrB1e9z2Vj6xA","202595","0","32576"
"2022-01-20","Lucy","https://www.youtube.com/channel/UCPcj_I6nYs_ldFfOJaCTSTg","201578","0","0"
"2022-01-20","ebe ebe","https://www.youtube.com/channel/UCpO6k14VvxGf5mdzpB5beVQ","201081","369888","3440732"
"2022-01-20","ESKA","https://www.youtube.com/channel/UCYHMYwKnNVcMRT_k4KFJ6TA","200495","32900","78268"
"2022-01-20","Pierwszy Milion","https://www.youtube.com/channel/UCJUCn9ybIIstCEPxWt26gBw","200495","2474","2474"
"2022-01-20","Fresh N Dope","https://www.youtube.com/channel/UCBxyTcv5ttrQ0hxjnP8dirA","200495","5002","16763"
"2022-01-20","InneMedium","https://www.youtube.com/channel/UCgS9WSzo2n79SVctgJrQP9Q","200495","37805","197254"
"2022-01-20","WKDZIK PL","https://www.youtube.com/channel/UCUr1w6sHtgj1JniKV8vWXMw","200493","156778","156778"
"2022-01-20","Lena Moonlight","https://www.youtube.com/channel/UC0eu5UKslaIIAcksX1onChA","200493","6347","6347"
"2022-01-20","Kulinarne przygody","https://www.youtube.com/channel/UCr4DCJIswpqn0vky29NCRAw","200093","8172","139432"
"2022-01-20","Zmalowana","https://www.youtube.com/channel/UCnRrEjDbDG94hAHWOAkZitw","199468","34399","150522"
"2022-01-20","Paulina Soboń","https://www.youtube.com/channel/UCDwjqSG1egEAapR6C6OrJTA","199468","0","0"
"2022-01-20","pyta.pl","https://www.youtube.com/channel/UC7xj2xj0EtGt8EZ3ERJf-IQ","199428","0","82820"
"2022-01-20","Onet News","https://www.youtube.com/channel/UC_vMDcmkuEvw0N-gaP35wTA","198410","252315","779189"
"2022-01-20","Kosmiczne Opowieści","https://www.youtube.com/channel/UCe5Dq2HfS7IbF67qPnAuA5w","198010","118032","800287"
"2022-01-20","HIDDENFROM","https://www.youtube.com/channel/UCmUNOvNu7idn5Qb30mfCTyw","197488","32525","76563"
"2022-01-20","PunchDown - World Slap Fighting Championship","https://www.youtube.com/channel/UCnhMKVG1ETHp81-kltbC5Hw","197088","14344","79244"
"2022-01-20","TVP Info","https://www.youtube.com/channel/UCzQZbOb86WvhOPoR7jgAfsA","197088","257495","257495"
"2022-01-20","turbulencja","https://www.youtube.com/channel/UCqkZPeA4gaWSG7ttc6P2-xA","196561","0","0"
"2022-01-20","Hallack","https://www.youtube.com/channel/UCBfm21aFzg5e2cwePRLCQhA","196527","110552","592304"
"2022-01-20","nieesia25","https://www.youtube.com/channel/UCQRxZ6iMvUiUChMtPJoMp5w","195597","189","111228"
"2022-01-20","Onet Rano","https://www.youtube.com/channel/UCjkNubkfecaFLZbHnnsz6pw","195537","137220","392141"
"2022-01-20","ZTROLOWANY","https://www.youtube.com/channel/UCMn1UsupfPAYUBWsKB4ZsXg","195537","12558","108553"
"2022-01-20","Kanał Sportowy Extra","https://www.youtube.com/channel/UCUPIHY6CJekpo_RRrnwTSeA","195181","34833","749308"
"2022-01-20","TestHubPL","https://www.youtube.com/channel/UCnRNy8j1mhhR-gl3HpWDV-Q","194530","45670","108711"
"2022-01-20","Gazeta.pl","https://www.youtube.com/channel/UCU8ueU3NrJdum0m94TJSdkw","193479","176034","238954"
"2022-01-20","Dobrodziej","https://www.youtube.com/channel/UCcfsQvpGGAl4kyaOKjt6PVQ","193453","25923","48427"
"2022-01-20","DEYV","https://www.youtube.com/channel/UCTiF3rxvHjEjNODhGlDKU0Q","193114","128798","911758"
"2022-01-20","Jasper","https://www.youtube.com/channel/UCtEvuSF-HHWOqSGILwvZcUA","192401","0","28827"
"2022-01-20","jakbyniepaczec","https://www.youtube.com/channel/UCHfp1ZNjKYZAaG7tgmYLZfw","191454","13210","230148"
"2022-01-20","Warner Bros Polska","https://www.youtube.com/channel/UC3KEiIZBtsTB6P7278uKuug","191454","5385","477976"
"2022-01-20","Adrian PoLaK","https://www.youtube.com/channel/UCRFs4BQJqbB6mXQHWBWjGWw","191454","1695","1695"
"2022-01-20","Healthy Omnomnom","https://www.youtube.com/channel/UC-jk6JivLV1EwYzYeuUDzSg","191445","30546","170885"
"2022-01-20","Wrapster","https://www.youtube.com/channel/UC1mykmrYWj7xY0sjLQpT6wg","190537","36555","122618"
"2022-01-20","Foot Truck","https://www.youtube.com/channel/UCLfyph6Lt4hj8ER-0uPBS5g","190137","106310","581306"
"2022-01-20","Hitchhiking To The End Of The World","https://www.youtube.com/channel/UCcnATEeoZj__3e7JvdNWIpA","190131","37331","123990"
"2022-01-20","Magik Band Oficjal","https://www.youtube.com/channel/UCPd2qOqUiN4ts7MKvyhCISA","189597","186564","1650552"
"2022-01-20","Bartek Bojar","https://www.youtube.com/channel/UCJncX6rsJzSVYUPl5d8ys9g","189597","0","0"
"2022-01-20","Trening Fitness","https://www.youtube.com/channel/UCbFu9bCnKZhBeDUYlBVtnjQ","189197","5942","38383"
"2022-01-20","Tomek Olejnik","https://www.youtube.com/channel/UC9RgmlG-4WDVJtFIK2gtjqg","188572","32937","783907"
"2022-01-20","Maciej Orłoś","https://www.youtube.com/channel/UCKd4IDX1J5MJA0UdekJeOug","188560","205921","939798"
"2022-01-20","Wojtek Szumanski","https://www.youtube.com/channel/UC0CYAW-ay-UqKv9AAtipKBg","188560","0","0"
"2022-01-20","Okiem Chemika","https://www.youtube.com/channel/UCdYJF59NVD41oMHBERl2BmQ","188172","0","24671"
"2022-01-20","Pumping Reactor","https://www.youtube.com/channel/UCgQEnYDDE8wi_73MSlgL1rg","187494","17280","200096"
"2022-01-20","ZagrajnikTV","https://www.youtube.com/channel/UCMR98HM7DeK21qydf885QhA","187487","56030","214745"
"2022-01-20","Play","https://www.youtube.com/channel/UCxRYaesK7vTvYlBieEJzVug","187487","234514","1631697"
"2022-01-20","AnnaGlance","https://www.youtube.com/channel/UCRPQyM9tLsKhB8wiRCLdS7A","187487","5256","20923"
"2022-01-20","Cyfer","https://www.youtube.com/channel/UCmHefqX1ie_ovRk7EK5zDHw","187484","5301","16061"
"2022-01-20","Takefun Takefun","https://www.youtube.com/channel/UCXmNZ5bl6Cy_oNs8ZsuiUoA","187484","0","227072"
"2022-01-20","tagentv","https://www.youtube.com/channel/UCAmpjcySuOPzfJeUcbhgZcQ","186466","28992","188845"
"2022-01-20","Dave z Ameryki","https://www.youtube.com/channel/UCdkNQ5BkPz19beiaE3GnKTw","186425","18491","90229"
"2022-01-20","Narkopop","https://www.youtube.com/channel/UCb3n1Qk_Z2Jw6-CvzNFWFFg","186425","0","264480"
"2022-01-20","Project Cross Enduro","https://www.youtube.com/channel/UC8hsHP1Qv1iNIpadEhz6wXw","185468","54970","217552"
"2022-01-20","Małgorzata Heretyk i Ernest Musiał","https://www.youtube.com/channel/UC7AtbbfCivU4dE576WIuOaQ","185429","0","0"
"2022-01-20","Valentina Officiel","https://www.youtube.com/channel/UCVA8WCsHlh-8yFkIo98KQLw","185429","0","61967"
"2022-01-20","PashaBiceps Official","https://www.youtube.com/channel/UC5FOp20tYlhKJekk9q_P8nw","185415","0","0"
"2022-01-20","Wiedza z wami","https://www.youtube.com/channel/UC2fcTUGpL2dgwmDHtKz__TA","184495","5249","14875"
"2022-01-20","Gradu","https://www.youtube.com/channel/UC-z2TBMHMu20aYao4eSCLNw","184495","0","109483"
"2022-01-20","StudioDlaCiebie","https://www.youtube.com/channel/UCv2plboiWW593xFx3jK5q9Q","184495","0","2196"
"2022-01-20","NOMART.PL","https://www.youtube.com/channel/UCzWvbbX18I3j60F-BoNx4aA","183579","15243","43437"
"2022-01-20","STALOWY SZOK","https://www.youtube.com/channel/UC0LVKQe9zY2dFLt19C6KDIA","183579","158783","811606"
"2022-01-20","Puzonik","https://www.youtube.com/channel/UCgtYYuK853VZw178YG9El-w","183566","297161","1234320"
"2022-01-20","blackwhite TV","https://www.youtube.com/channel/UCCvcV9dGTlTu6KNxKyIug7A","183566","5721","38186"
"2022-01-20","Sandra Rugała","https://www.youtube.com/channel/UC-EOe0slig7bwgzFBY_WK3g","183566","0","5172"
"2022-01-20","RMF FM","https://www.youtube.com/channel/UCoiRZbfYK3ztTX4LWuaA3fQ","183566","94428","408301"
"2022-01-20","ZOPHIA Stylistka","https://www.youtube.com/channel/UCo3OyAaSZsgvy8WljOA9WHw","182595","0","73382"
"2022-01-20","Szymon Moszny","https://www.youtube.com/channel/UCljXBiYkwbYoztqbN4iaQHw","182579","0","57672"
"2022-01-20","GOLDZOR","https://www.youtube.com/channel/UC46rY0HPEjrhkAzHkqrq7qQ","180476","42172","202393"
"2022-01-20","Selfmastery.pl","https://www.youtube.com/channel/UCMOux3S1JMUrsVe5dozRW4A","180476","0","29216"
"2022-01-20","PROJEKT X","https://www.youtube.com/channel/UC4ajnmLqynCyj5UAWTTJRHQ","180437","0","132986"
"2022-01-20","Oglądaj jeśli chcesz","https://www.youtube.com/channel/UC7trgPhM1HcInY_7Tq5PVtg","180437","28491","261247"
"2022-01-20","Salvadorek","https://www.youtube.com/channel/UCYuYFYsHj9uLn-J0Mjt0yIg","180437","0","105573"
"2022-01-20","Aga Stachurska","https://www.youtube.com/channel/UCT0nqJHA5V7pPIoujYyiBOg","180437","0","0"
"2022-01-20","Metahero","https://www.youtube.com/channel/UCegdgNIlv8XlSei170jizxA","180047","3760","29883"
"2022-01-20","MandzioLIVE","https://www.youtube.com/channel/UCC6e_QMLkjOCzEfuteHQwZg","179417","226406","549222"
"2022-01-20","dry.risers","https://www.youtube.com/channel/UCZcROAOWlglTZAx8G6eHALw","178522","0","4888"
"2022-01-20","Robert Marchel","https://www.youtube.com/channel/UCZyC5Ix9Dw_gBP-I68w1uJw","178460","3055","12953"
"2022-01-20","Kuchnia Marioli","https://www.youtube.com/channel/UCiKIhKlOfeQBhqHcO9ks4YA","178060","10401","130320"
"2022-01-20","NaukowoTV","https://www.youtube.com/channel/UCXdxta-h8zDUc8dhGiOsi9g","177545","0","48544"
"2022-01-20","Mr. Polska","https://www.youtube.com/channel/UCCsoHs5kkFrItI5KwWox9ww","177537","0","0"
"2022-01-20","Dogzu","https://www.youtube.com/channel/UCXRzRH4ST0LF4vOjRALZLaA","177537","162651","979999"
"2022-01-20","Rost","https://www.youtube.com/channel/UCBb3EQi5UWOQo8V6YbYSB2g","177145","94568","1227567"
"2022-01-20","FAKT24.PL","https://www.youtube.com/channel/UCR06R8uZqcwfBOlWf-3OWoA","176582","29023","145754"
"2022-01-20","Poszukiwacze Okazji","https://www.youtube.com/channel/UCzzvJDZThwv06dR4xmzrZBw","176537","0","298563"
"2022-01-20","MafiaSolecTeam","https://www.youtube.com/channel/UCXfrCSLri4346si_-1WRxbg","176537","0","8203"
"2022-01-20","Kamelemona","https://www.youtube.com/channel/UCXOZ4IxK5Uv_XFeCRDL4z2A","176182","0","2840596"
"2022-01-20","Starsi Sarki","https://www.youtube.com/channel/UCfTB06yKF_Ud1XN5A-QZv0Q","176182","0","0"
"2022-01-20","Kaftann","https://www.youtube.com/channel/UCm8Yrm3BQLZ39pvC5BIaJtw","176182","28799","186032"
"2022-01-20","Chucken","https://www.youtube.com/channel/UCiZ9fkw9W6p2REf2DgDCf1A","175566","85318","741460"
"2022-01-20","Klatex","https://www.youtube.com/channel/UCsX4VOcVpCzMZvK11SfucaA","175555","58318","282035"
"2022-01-20","Doda","https://www.youtube.com/channel/UC-w1dIqV9y45DwHzyEm1dXg","175555","0","1998243"
"2022-01-20","LASTSTAR","https://www.youtube.com/channel/UCMppYa9dc4i2mGREQkICR6Q","174480","3400","3400"
"2022-01-20","MorenoxOfficial","https://www.youtube.com/channel/UCME_p7kTo5jYTUlW4RF1neg","174476","58416","445480"
"2022-01-20","Julia Machunik","https://www.youtube.com/channel/UC5zpDhAedIPJeSnar8KV6Lg","174476","0","136417"
"2022-01-20","loveandgreatshoes","https://www.youtube.com/channel/UCQIJGkfPZpMXiI-ztDjeGMQ","173465","0","201964"
"2022-01-20","MarcinMillerBOYS","https://www.youtube.com/channel/UCIBVw71zPq3mMuRnCFR2J2g","172470","681","234742"
"2022-01-20","Kamilos","https://www.youtube.com/channel/UC0v2dBsi0qHYemOAWppT01g","172433","67664","365110"
"2022-01-20","Smarte","https://www.youtube.com/channel/UC0--pB9z-KtFexnABlgsiqQ","172420","29219","228505"
"2022-01-20","KAPITAN BOMBA - kanał oficjalny","https://www.youtube.com/channel/UCpts-8H1DqUaGmUkFhbXMQQ","172033","0","0"
"2022-01-20","Kuba Midel","https://www.youtube.com/channel/UC6SinQiw2eDU6k9tEXpZv9g","172033","15456","1165769"
"2022-01-20","PrzeGryw","https://www.youtube.com/channel/UC4OQqlX41fzRBh97tfb6Diw","171502","20933","201222"
"2022-01-20","MotoBieda","https://www.youtube.com/channel/UCctu4z-mlxO-x7K0RDCk4ag","171502","72995","293861"
"2022-01-20","tv kasino","https://www.youtube.com/channel/UCloy7C5YPpLLImF8-s1Hu-A","171502","0","0"
"2022-01-20","TwojaNowaŚwiadomość","https://www.youtube.com/channel/UCIIh8g94TRSW0CbpMfTdoFA","171502","44830","167715"
"2022-01-20","RITO","https://www.youtube.com/channel/UC_rjA9Ljr9NLkFW-IsEZbQA","170584","0","32706"
"2022-01-20","audioteka","https://www.youtube.com/channel/UCVjI9qa2ETvjiXPggoKJFsA","170532","2200","3902"
"2022-01-20","Konfederacja","https://www.youtube.com/channel/UCn0TKgJb9EV6COKd8vlzJZQ","170184","100155","832152"
"2022-01-20","Ogryzek Minecraft","https://www.youtube.com/channel/UC25EPjrlQWIEmtn-HqTz1HA","170132","0","610071"
"2022-01-20","STUDIO - VTV1","https://www.youtube.com/channel/UCqO8COuJKf5C_fxKQMh0hHg","169591","56957","291020"
"2022-01-20","Pure Guide","https://www.youtube.com/channel/UC2o5cn6dL7JqGr2Kr4Y2Wew","169591","9425","225872"
"2022-01-20","Jakub 'Kromka' Górka","https://www.youtube.com/channel/UCS6BwVOcZhT6YNcVC3Y0xig","169591","13205","231206"
"2022-01-20","Wyzwanie90dni® / Akademia Biznesu","https://www.youtube.com/channel/UC7081EskiIK2jU3NaC7RNAw","169591","38342","126980"
"2022-01-20","Marta Rentel","https://www.youtube.com/channel/UCwpns_cdOOrLAlxVCsDk-Qw","168519","53225","1189764"
"2022-01-20","alkopoligamiacom","https://www.youtube.com/channel/UCktMU-6wq3QYTnfog7TzAog","168515","0","0"
